Designator,Value,1st Vendor Part No,Layer,Center-X,Center-Y,Rotation
RF_S1,0R-0402,ERJ-2GE0R00X,TopLayer,78.1000,20.7450,90
J1,PCS.06A,PCS.06A,TopLayer,85.6500,27.0000,270
J3,532530370,532530370,TopLayer,41.3000,5.4000,0
J4,OC-500-10011-RS1-12,OC-500-10011-RS1-12,TopLayer,7.1250,27.0000,270
L2,XFL4020-332MEC,XFL4020-332MEC,TopLayer,26.7000,5.6000,0
M1,NRF9160-SICA-B1A-R,nRF9160-SICA-B1A-R,TopLayer,62.8000,27.3000,0
PATCH1,9001997,9001997,TopLayer,39.7000,40.2000,270
Q1,PMF170XP,PMF170XP,TopLayer,35.4000,8.5000,270
R1,10K-0402,ERJ-2RKF1002X,TopLayer,56.3500,35.1000,180
R20,10K-0402,ERJ-2RKF1002X,TopLayer,37.8000,10.7000,180
R11,1M-0402,ERJ-2RKF1004X,TopLayer,25.4000,19.1000,270
R46,1M-0402,ERJ-2RKF1004X,TopLayer,67.3000,38.9000,180
R49,1M-0402,ERJ-2RKF1004X,TopLayer,51.5000,20.1000,0
R12,47K-0402,ERJ-2RKF4702X,TopLayer,30.9000,8.5000,0
R14,82K-0402,ERJ-2RKF8202X,TopLayer,23.1000,8.7000,90
R17,82K-0402,ERJ-2RKF8202X,TopLayer,30.9000,10.7000,0
R16,51K-0402,ERJ-2RKF5102X,TopLayer,27.9000,19.1000,270
R19,3.9K-0402,ERJ-2RKF3901X,TopLayer,32.6000,4.4000,180
R2,100K-0402,ERJ-2RKF1003X,TopLayer,38.6000,18.0000,90
R13,100K-0402,ERJ-2RKF1003X,TopLayer,23.1000,12.0000,270
R15,100K-0402,ERJ-2RKF1003X,TopLayer,23.1000,14.2000,90
R18,100K-0402,ERJ-2RKF1003X,TopLayer,39.0000,8.5000,0
R21,100K-0402,ERJ-2RKF1003X,TopLayer,39.0000,10.7000,0
R22,100K-0402,ERJ-2RKF1003X,TopLayer,40.2000,8.5000,180
R23,100K-0402,ERJ-2RKF1003X,TopLayer,6.6000,42.2500,0
R25,100K-0402,ERJ-2RKF1003X,TopLayer,20.3000,21.0000,270
R29,100K-0402,ERJ-2RKF1003X,TopLayer,20.3000,41.8000,270
R34,100K-0402,ERJ-2RKF1003X,TopLayer,22.9000,34.1000,0
R37,100K-0402,ERJ-2RKF1003X,TopLayer,20.3000,32.4000,270
R47,100K-0402,ERJ-2RKF1003X,TopLayer,38.6000,20.2000,270
R24,4.7K-0402,ERJ-2RKF4701X,TopLayer,5.4000,44.5000,0
R26,10K-0805,ERJ-6GEYJ103V,TopLayer,16.4000,22.1000,0
R32,10K-0805,ERJ-6GEYJ103V,TopLayer,16.4000,38.5000,0
R35,10K-0805,ERJ-6GEYJ103V,TopLayer,16.4000,36.5000,0
R38,10K-0805,ERJ-6GEYJ103V,TopLayer,16.4000,30.5000,0
R28,2.2K-0402,ERJ-2RKF2201X,TopLayer,20.3000,26.6000,90
R30,150R-0603,ERJ-3EKF1500V,TopLayer,16.0000,28.8000,90
R48,10R-0402,ERJ-2RKF10R0X,TopLayer,60.7500,35.1000,180
R5,150R-0402,ERJ-2RKF1500X,TopLayer,61.8000,20.1000,180
R6,150R-0402,ERJ-2RKF1500X,TopLayer,59.6000,20.1000,180
R7,150R-0402,ERJ-2RKF1500X,TopLayer,60.7000,20.1000,180
R9,150R-0402,ERJ-2RKF1500X,TopLayer,7.3500,11.8500,0
R27,150R-0402,ERJ-2RKF1500X,TopLayer,52.8000,32.4000,90
R31,150R-0402,ERJ-2RKF1500X,TopLayer,52.8000,24.1000,90
R33,150R-0402,ERJ-2RKF1500X,TopLayer,52.8000,31.3000,90
R36,150R-0402,ERJ-2RKF1500X,TopLayer,52.8000,30.2000,90
