Designator,Value,1st Vendor Part No,Layer,Center-X,Center-Y,Rotation
R32,20K-0402-0402-50V,ERJ-2RKF2002X,BottomLayer,8.1000,13.8000,180
R34,40.2K-0402-0402-50V,ERJ-2RKF4022X,BottomLayer,3.5000,13.0000,90
R35,100K-0402-0402-50V,ERJ-2RKF1003X,BottomLayer,30.2000,33.9500,180
R36,100K-0402-0402-50V,ERJ-2RKF1003X,BottomLayer,26.2000,37.4250,0
R6,10R-0402-0402-50V,ERJ-2RKF10R0X,BottomLayer,9.2000,22.0000,0
R9,10R-0402-0402-50V,ERJ-2RKF10R0X,BottomLayer,22.9000,27.5000,0
RF_P1,1.4PF-0402-50V,GJM1555C1H1R4WB01D,BottomLayer,32.4000,19.5000,180
RF_P3,LQW15AN12NG00D,LQW15AN12NG00D,BottomLayer,35.2000,23.8000,0
RF_R1,LQW15AN15NG00D,LQW15AN15NG00D,BottomLayer,36.7250,27.1440,270
RF_R2,LQW15AN13NG00D,LQW15AN13NG00D,BottomLayer,36.7250,19.3440,270
RF_S1,LQW15AN4N1B00D,LQW15AN4N1B00D,BottomLayer,32.4000,21.6000,0
RF_S2,2PF-0402-50V,GJM1555C1H2R0WB01D,BottomLayer,33.8000,23.2440,270
SIM1,0201AAAG06A,0201AAAG06A,TopLayer,31.1000,39.8000,180
U1,DRV5032FBDBZR,DRV5032FBDBZR,TopLayer,3.9750,23.2250,90
U10,TPS62901RPJR,TPS62901RPJR,BottomLayer,5.9125,13.7000,270
U12,LR1110IMLTRT,LR1110IMLTRT,BottomLayer,30.4000,38.2000,180
U13,TPS22915CYFPR-2291-5.5V,TPS22915CYFPR,BottomLayer,26.3000,11.3000,90
U14,TPS22915CYFPR-2291-5.5V,TPS22915CYFPR,BottomLayer,26.4000,9.4000,90
U15,TPS22915CYFPR-2291-5.5V,TPS22915CYFPR,BottomLayer,16.1000,36.7000,270
U16,TPS22915CYFPR-2291-5.5V,TPS22915CYFPR,BottomLayer,10.4000,33.7000,0
U2,LIS2DH12TR,LIS2DH12TR,BottomLayer,25.5375,28.3500,90
U3,M95P32-IXMNT-E,M95P32-IXMNT/E,BottomLayer,11.4000,39.9000,0
U4,BGM220PC22WGA2,BGM220PC22WGA2,TopLayer,11.2000,40.7500,0
U5,MAX38640AELT,MAX38640AELT+T,BottomLayer,12.8000,10.5271,90
U11,MAX38640AELT,MAX38640AELT+T,BottomLayer,10.0000,13.4000,90
U6,CXD5612GF-T2,CXD5612GF-T2,BottomLayer,33.3884,7.5884,0
U7,SAFFB1G56KB0F0A,SAFFB1G56KB0F0A,BottomLayer,29.5750,1.9163,180
U9,SAFFB1G56KB0F0A,SAFFB1G56KB0F0A,BottomLayer,25.0000,0.7087,180
U8,BGA824N6E6327XTSA1,BGA824N6E6327XTSA1,BottomLayer,27.6500,1.9000,270
Y1,NT2016SA-26.000000MHZ-NBG2,NT2016SA-26.000000MHZ-NBG2,BottomLayer,29.5000,7.8000,0
Y2,32MHZ-10PF,FCX-07L-32MJ32419,BottomLayer,34.5000,38.0000,270
