Designator,Value,1st Vendor Part No,Layer,Center-X,Center-Y,Rotation
R2,150R-0402-0402-50V,ERJ-2RKF1500X,TopLayer,96.9500,200.0000,90
R3,150R-0402-0402-50V,ERJ-2RKF1500X,TopLayer,96.9500,202.5000,90
R4,150R-0402-0402-50V,ERJ-2RKF1500X,TopLayer,96.9839,193.7957,270
R22,150R-0402-0402-50V,ERJ-2RKF1500X,TopLayer,96.9500,195.0000,270
R23,150R-0402-0402-50V,ERJ-2RKF1500X,TopLayer,96.9500,197.5000,270
R10,61.9K-0402-0402-50V,ERJ-2RKF6192X,TopLayer,107.7910,168.5710,180
R11,10R-0402-0402-50V,ERJ-2RKF10R0X,TopLayer,121.7930,184.9300,180
R15,360K-0402-0402-50V,ERJ-2RKF3603X,TopLayer,101.7320,183.6000,180
R17,330K-0402-0402-50V,ERJ-2RKF3303X,TopLayer,117.2530,176.3296,180
R18,470K-0402-0402-50V,ERJ-2RKF4703X,TopLayer,119.0819,173.2280,90
R19,1M-0402-0402-50V,ERJ-2RKF1004X,TopLayer,119.0819,174.2440,270
R20,33K-0402-0402-50V,ERJ-2RKF3302X,TopLayer,116.2050,176.3296,0
R24,0R-0402-0402-50V,ERJ-2GE0R00X,TopLayer,92.0000,169.6610,0
RF_GNSS_S1,0R-0402-0402-50V,ERJ-2GE0R00X,TopLayer,127.7460,207.5030,90
RF_R2,0R-0402-0402-50V,ERJ-2GE0R00X,TopLayer,161.4214,171.0634,180
R6,750K-0402-0402-50V,ERJ-2RKF7503X,TopLayer,99.2380,184.2276,270
R7,10K-0402-0402-50V,ERJ-2RKF1002X,TopLayer,99.7890,168.0325,270
R12,10K-0402-0402-50V,ERJ-2RKF1002X,TopLayer,116.3320,182.0760,180
R13,10K-0402-0402-50V,ERJ-2RKF1002X,TopLayer,116.7700,174.2440,90
R14,10K-0402-0402-50V,ERJ-2RKF1002X,TopLayer,116.7700,173.2280,90
R8,100K-0402-0402-50V,ERJ-2RKF1003X,TopLayer,107.3399,174.5460,270
R9,26.1K-0402-0402-50V,ERJ-2RKF2612X,TopLayer,105.6320,168.5710,180
RF_GNSS_P2,1.2PF-0402-50V,GJM1555C1H1R2BB01D,TopLayer,129.3970,206.9530,180
RF_GNSS_S2,LQW15AN6N2C00D,LQW15AN6N2C00D,TopLayer,131.0480,207.5030,270
RF_P2,10PF-0402-50V,GJM1555C1H100FB01D,TopLayer,145.2880,168.6280,180
RF_S1,LQW15AN10NH00D,LQW15AN10NH00D,TopLayer,146.9992,169.1780,90
RF_S2,MHQ1005P1N0BT000,MHQ1005P1N0BT000,TopLayer,142.3236,169.1780,90
SIM1,0201AAAG06A,0201AAAG06A,TopLayer,148.6444,207.8990,180
U1,STM32L072CZT6,STM32L072CZT6,TopLayer,110.6170,180.5940,0
U10,SAFFB1G56KB0F0A,SAFFB1G56KB0F0A,TopLayer,134.0337,207.7943,180
U2,MP2322GQH-Z-2322-22V,MP2322GQH-Z,TopLayer,99.9380,181.2415,90
U3,TPS62902RPJR,TPS62902RPJR,TopLayer,107.0290,171.1085,180
U4,LIS2DH12TR,LIS2DH12TR,TopLayer,118.2370,185.2930,0
U5,TPS22915CYFPR-2291-5.5V,TPS22915CYFPR,TopLayer,124.8950,183.1880,90
U8,TPS22915CYFPR-2291-5.5V,TPS22915CYFPR,TopLayer,125.0302,175.7637,0
U6,SST26WF064C-104I-MF,SST26WF064C-104I/MF,TopLayer,120.3960,180.7210,0
U7,LENA-R8001M10,LENA-R8001M10,TopLayer,141.2160,185.6240,180
U9,BGA524N6E6327XTSA1-1550-3.3V,BGA524N6E6327XTSA1,TopLayer,136.4160,206.0095,270
XTAL1,32.768KHZ,ECS-.327-9-12R-TR,TopLayer,103.6320,181.9910,270
