TOOL = BD
WIDTH (X)    = 278.0
HIGHT (Y)    = 183.0

----------ㅡ Notice: The Mac# is not a BOM Part Number.(c:\temp\ndsys\EAX69749504_0\EAX69749504.cir\ext\EAX69749504.mpt) ------- 
Mac#|C-name|pl.lay| pnt.x | pnt.y |angle|  pitch  |type| pin |
Ver 3.0
###################### 상측 DIP  Sorting ##########################

0|GM6700|0|37.500000|115.500000|0.000000|0.000000|0|0.000000|*|
0|HOLDER1|0|102.650002|99.199997|180.000000|0.000000|0|0.000000|*|
0|HOLDER3|0|102.650002|36.200001|180.000000|0.000000|0|0.000000|*|
0|JK900|0|185.500000|55.700001|0.000000|0.000000|0|71.000000|*|
0|JK3400|0|27.049999|9.000000|180.000000|0.000000|0|4.000000|*|
0|JK5001|0|0.000000|130.750000|90.000000|0.000000|0|9.000000|*|
0|JK6000|0|0.000000|161.300003|90.000000|0.000000|0|4.000000|*|
0|JK6200|0|0.000000|148.649994|90.000000|0.000000|0|4.000000|*|
0|JK7201|0|124.000000|9.000000|180.000000|0.000000|0|4.000000|*|
0|MARK6|0|206.000000|178.750000|0.000000|0.000000|0|0.000000|*|
0|MARK8|0|48.950001|180.199997|0.000000|0.000000|0|0.000000|*|
0|MARK9|0|234.000000|0.000000|0.000000|0.000000|0|0.000000|*|
0|MARK11|0|2.500000|17.000000|90.000000|0.000000|0|0.000000|*|
0|MARK12|0|252.000000|22.500000|0.000000|0.000000|0|0.000000|*|
0|MARK13|0|211.750000|166.750000|0.000000|0.000000|0|0.000000|*|
0|MARK14|0|22.250000|175.750000|270.000000|0.000000|0|0.000000|*|
0|P1000|0|192.800003|167.600006|180.000000|0.000000|0|13.000000|*|
0|P1001|0|193.800003|167.600006|180.000000|0.000000|0|19.000000|*|
0|P5900|0|34.000000|171.750000|180.000000|0.000000|0|4.000000|*|
0|SM1|0|204.500000|158.500000|90.000000|0.000000|0|0.000000|*|
0|SM2000B|0|121.250000|44.750000|180.000000|0.000000|0|0.000000|*|
0|SM8000B|0|226.550003|106.849998|0.000000|0.000000|0|0.000000|*|
0|SM8000A|0|200.500000|138.250000|180.000000|0.000000|0|0.000000|*|
0|SM8800B|0|139.000000|57.750000|90.000000|0.000000|0|0.000000|*|
0|TU6700|0|6.900000|85.849998|0.000000|0.000000|0|9.000000|*|
0|TU6701|0|6.900000|85.849998|0.000000|0.000000|0|26.000000|*|
0|TU6702|0|6.900000|85.849998|0.000000|0.000000|0|9.000000|*|
0|TU6705|0|6.900000|85.849998|0.000000|0.000000|0|16.000000|*|
0|UDM1|0|11.000000|178.500000|0.000000|0.000000|0|0.000000|*|
0|UDM2|0|11.000000|20.000000|0.000000|0.000000|0|0.000000|*|
0|UDM3|0|178.500000|20.000000|0.000000|0.000000|0|0.000000|*|
0|UDM6|0|243.500000|20.000000|0.000000|0.000000|0|0.000000|*|
0|barcode1|0|199.250000|145.250000|0.000000|0.000000|0|0.000000|*|
0|energy2|0|157.350006|179.550003|0.000000|0.000000|0|0.000000|*|
0|swlabel1|0|202.250000|98.750000|0.000000|0.000000|0|0.000000|*|
0|SMA|0|3.000000|12.500000|90.000000|0.000000|0|0.000000|*|
0|SMB|0|275.000000|174.000000|180.000000|0.000000|0|0.000000|*|
0|SME|0|3.000000|14.500000|90.000000|0.000000|0|0.000000|*|
0|SMF|0|273.000000|174.000000|180.000000|0.000000|0|0.000000|*|
0|swlabel2|0|278.000000|0.000000|0.000000|0.000000|0|0.000000|*|

###################### 상측 CHIP Sorting ##########################

0|AR201|0|95.000000|143.750000|180.000000|0.000000|1|4.000000|*|
0|AR202|0|77.500000|49.750000|180.000000|0.000000|1|4.000000|*|
0|AR203|0|51.000000|81.750000|0.000000|0.000000|1|4.000000|*|
0|AR204|0|120.750000|134.000000|0.000000|0.000000|1|4.000000|*|
0|AR205|0|139.149994|122.250000|270.000000|0.000000|1|4.000000|*|
0|AR206|0|13.825000|73.800003|0.000000|0.000000|1|4.000000|*|
0|AR207|0|95.000000|139.750000|180.000000|0.000000|1|4.000000|*|
0|AR208|0|72.650002|123.699997|270.000000|0.000000|1|4.000000|*|
0|AR209|0|95.000000|141.750000|180.000000|0.000000|1|4.000000|*|
0|AR210|0|55.750000|78.500000|270.000000|0.000000|1|4.000000|*|
0|AR211|0|189.000000|110.500000|90.000000|0.000000|1|4.000000|*|
0|AR212|0|93.000000|37.000000|180.000000|0.000000|1|4.000000|*|
0|AR600|0|90.500000|85.000000|0.000000|0.000000|1|4.000000|*|
0|AR900|0|177.750000|63.650002|180.000000|0.000000|1|4.000000|*|
0|AR901|0|203.899994|63.900002|180.000000|0.000000|1|8.000000|*|
0|AR902|0|206.500000|63.900002|180.000000|0.000000|1|8.000000|*|
0|AR903|0|165.300003|63.849998|180.000000|0.000000|1|8.000000|*|
0|AR904|0|193.050003|63.849998|180.000000|0.000000|1|8.000000|*|
0|AR905|0|168.199997|63.849998|180.000000|0.000000|1|8.000000|*|
0|AR906|0|171.100006|63.849998|180.000000|0.000000|1|8.000000|*|
0|AR907|0|201.300003|63.900002|180.000000|0.000000|1|8.000000|*|
0|AR908|0|182.399994|63.849998|180.000000|0.000000|1|8.000000|*|
0|AR909|0|179.800003|63.849998|0.000000|0.000000|1|8.000000|*|
0|AR910|0|196.649994|63.849998|180.000000|0.000000|1|8.000000|*|
